vehicle_id,vehicle_type,make_id,model_year,vehicle_desc,color,date_stolen,location_id,make_name,make_type,region,country,population,density,year_stolen,month_stolen,weekday_stolen
826,Stationwagon,577.0,2002.0,ML,Silver,2022-03-30,101,Mercedes-Benz,Luxury,Northland,New Zealand,"201,500",16.11,2022,3,Wednesday
827,Utility,576.0,2002.0,BOUNTY,White,2021-10-11,104,Mazda,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,10,Monday
828,Flat Deck Truck,531.0,2002.0,DELTA,White,2022-02-01,102,Daihatsu,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Tuesday
829,Stationwagon,611.0,1991.0,ESCUDO,Blue,2021-12-14,114,Suzuki,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Tuesday
830,Trailer,538.0,2003.0,BRENT SMITH TRAILERS,Silver,2022-02-28,103,Factory Built,Standard,Waikato,New Zealand,"513,800",21.5,2022,2,Monday
831,Roadbike,611.0,2007.0,GSF,Blue,2022-03-02,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Wednesday
832,Moped,585.0,2015.0,ZNEN,Red,2022-02-10,102,Moped,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
833,Roadbike,550.0,2015.0,GLH,Red,2021-11-14,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Sunday
834,Roadbike,565.0,2015.0,200,White,2022-02-28,109,KTM,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Monday
835,Roadbike,545.0,2014.0,VRSCDX,Red,2022-01-12,104,Harley Davidson,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Wednesday
836,Moped,563.0,2008.0,VENUS 50,Black,2022-02-06,114,Keeway,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Sunday
837,Moped,611.0,2014.0,UZ,Yellow,2021-11-06,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Saturday
838,Roadbike,550.0,2017.0,CB,Yellow,2022-02-03,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Thursday
839,Moped,617.0,2017.0,ROMA,Blue,2021-11-13,114,TNT Motor,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Saturday
840,Moped,611.0,2003.0,VERDE,Grey,2021-12-15,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Wednesday
841,Roadbike,512.0,2017.0,G310,White,2021-10-07,102,BMW,Luxury,Auckland,New Zealand,"1,695,200",343.09,2021,10,Thursday
842,Moped,617.0,2017.0,ROMA,Red,2022-03-21,114,TNT Motor,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Monday
843,Roadbike,553.0,2017.0,FE,White,2021-12-29,109,Husqvarna,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Wednesday
844,Tractor,560.0,2017.0,6140M,Green,2022-01-27,106,John Deere,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2022,1,Thursday
845,Roadbike,550.0,2017.0,GLC,Red,2022-04-04,103,Honda,Standard,Waikato,New Zealand,"513,800",21.5,2022,4,Monday
846,Moped,594.0,2017.0,ZIP,White,2021-12-23,102,Piaggio,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
847,Moped,594.0,2018.0,ZIP,White,2021-12-18,111,Piaggio,Standard,Nelson,New Zealand,"54,500",129.15,2021,12,Saturday
848,Moped,538.0,2018.0,ARIIC,White,2021-12-12,114,Factory Built,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Sunday
849,Roadbike,611.0,2010.0,DL650,Black,2022-03-17,101,Suzuki,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Thursday
850,Roadbike,636.0,2018.0,YZF,Blue,2022-02-24,114,Yamaha,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Thursday
851,Moped,617.0,2018.0,ROMA,Black,2022-01-18,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Tuesday
852,Moped,550.0,2005.0,TODAY,Silver,2022-01-30,103,Honda,Standard,Waikato,New Zealand,"513,800",21.5,2022,1,Sunday
853,Roadbike,565.0,2019.0,690,Orange,2021-12-16,102,KTM,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
854,Moped,541.0,2015.0,CICLONE,Red,2021-12-16,102,Forza,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
855,All Terrain Vehicle,636.0,2014.0,YXM700DE,Blue,2022-03-22,101,Yamaha,Standard,Northland,New Zealand,"201,500",16.11,2022,3,Tuesday
856,Roadbike,636.0,2016.0,YZF,Red,2022-02-15,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Tuesday
857,All Terrain Vehicle,550.0,2011.0,TRX500FM,Red,2021-11-30,107,Honda,Standard,Taranaki,New Zealand,"127,300",17.55,2021,11,Tuesday
858,Roadbike,536.0,2003.0,ST4,Red,2021-11-19,101,Ducati,Standard,Northland,New Zealand,"201,500",16.11,2021,11,Friday
859,Roadbike,545.0,2017.0,DYNA,Black,2022-01-13,104,Harley Davidson,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Thursday
860,Roadbike,601.0,2017.0,CLASSIC,Green,2022-01-07,109,Royal Enfield,Standard,Wellington,New Zealand,"543,500",67.52,2022,1,Friday
861,Roadbike,611.0,2017.0,GN125H,Red,2022-04-01,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Friday
862,Roadbike,636.0,2017.0,MT-07,Silver,2021-12-20,116,Yamaha,Standard,Southland,New Zealand,"102,400",3.28,2021,12,Monday
863,Moped,538.0,2018.0,ARIIC,Black,2022-03-02,114,Factory Built,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Wednesday
864,Moped,502.0,2018.0,GTA-50,Black,2021-12-27,102,ADLY,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Monday
865,Roadbike,636.0,2018.0,YZF,White,2022-04-02,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Saturday
866,Moped,638.0,2018.0,ZN50QT-51A,Black,2022-02-25,101,Znen,Standard,Northland,New Zealand,"201,500",16.11,2022,2,Friday
867,Moped,617.0,2018.0,ROMA,Black,2021-11-05,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Friday
868,Roadbike,545.0,2007.0,VRSCDX,Black,2022-04-02,102,Harley Davidson,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Saturday
869,Roadbike,636.0,2019.0,MT-03,Blue,2021-12-18,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Saturday
870,Roadbike,611.0,2019.0,UK,White,2022-02-16,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Wednesday
871,Roadbike,545.0,2019.0,TOURING,Black,2022-01-01,104,Harley Davidson,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Saturday
872,Moped,617.0,2019.0,ROMA,Black,2021-11-28,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Sunday
873,Roadbike,545.0,2011.0,NIGHT ROD,Black,2022-01-26,102,Harley Davidson,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Wednesday
874,Trailer - Heavy,608.0,2003.0,SBSK339C,Blue,2022-02-21,114,Steelbro,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Monday
875,Roadbike,629.0,2015.0,SPRINT,White,2022-03-30,102,Vespa,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
876,Roadbike,636.0,2016.0,YZF,Blue,2021-12-05,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Sunday
877,Roadbike,603.0,2016.0,TL,Grey,2022-02-07,102,Scomadi,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Monday
878,Moped,585.0,2016.0,EURO 50,Black,2022-03-04,107,Moped,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Friday
879,Moped,636.0,2006.0,VCV50,Silver,2022-03-19,105,Yamaha,Standard,Gisborne,New Zealand,"52,100",6.21,2022,3,Saturday
880,Roadbike,566.0,2016.0,LIKE,Black,2022-02-26,102,Kymco,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Saturday
881,Roadbike,554.0,2016.0,GD250N,Red,2022-01-26,109,Hyosung,Standard,Wellington,New Zealand,"543,500",67.52,2022,1,Wednesday
882,Moped,505.0,2017.0,SR MOTARD,Grey,2021-12-22,102,Aprilia,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Wednesday
883,Roadbike,611.0,2004.0,GN125E,Black,2022-04-03,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Sunday
884,Roadbike,611.0,2018.0,UK,White,2022-04-05,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Tuesday
885,Roadbike,545.0,1988.0,883,Red,2022-03-04,114,Harley Davidson,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Friday
886,Roadbike,561.0,2016.0,KL,Green,2021-11-21,109,Kawasaki,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Sunday
887,Roadbike,636.0,2018.0,YZF,White,2022-02-01,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Tuesday
888,Moped,617.0,2019.0,ROMA,Black,2021-10-16,109,TNT Motor,Standard,Wellington,New Zealand,"543,500",67.52,2021,10,Saturday
889,Roadbike,550.0,2019.0,C,Red,2022-01-07,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Friday
890,Roadbike,550.0,2012.0,CRF,White,2021-11-17,109,Honda,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Wednesday
891,Roadbike,550.0,2000.0,HORNET,Blue,2022-01-04,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Tuesday
892,Roadbike,565.0,2019.0,690 SMC,White,2022-02-05,109,KTM,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Saturday
893,Roadbike,629.0,2013.0,LX,White,2021-10-17,102,Vespa,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Sunday
894,Roadbike,611.0,2019.0,GSX150,Blue,2022-02-04,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Friday
895,Roadbike,611.0,2010.0,GN125H,Black,2022-03-25,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Friday
896,Moped,613.0,2011.0,FIDDLE,Red,2021-10-28,114,SYM,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Thursday
897,Roadbike,611.0,2015.0,AN125,Red,2022-01-04,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Tuesday
898,Moped,611.0,2016.0,UZ50,Brown,2021-11-23,103,Suzuki,Standard,Waikato,New Zealand,"513,800",21.5,2021,11,Tuesday
899,Moped,585.0,2005.0,DD50,Black,2021-12-15,104,Moped,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Wednesday
900,Moped,538.0,2016.0,SHENKE,Black,2021-12-10,103,Factory Built,Standard,Waikato,New Zealand,"513,800",21.5,2021,12,Friday
901,Roadbike,561.0,2009.0,ZX,Black,2022-02-07,109,Kawasaki,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Monday
902,Moped,538.0,2017.0,NIU,White,2022-03-06,102,Factory Built,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
903,Roadbike,611.0,2016.0,GN125H,Black,2022-02-25,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Friday
904,Roadbike,611.0,2016.0,SV650UA,Black,2021-10-23,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2021,10,Saturday
905,Roadbike,565.0,2017.0,RC,White,2021-10-20,114,KTM,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Wednesday
906,Moped,617.0,2017.0,ROMA,White,2022-03-07,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Monday
907,Roadbike,636.0,2005.0,MAJESTY,White,2022-02-13,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Sunday
908,Roadbike,545.0,2017.0,STREET,Red,2022-01-29,102,Harley Davidson,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Saturday
909,Roadbike,611.0,2017.0,DR-Z400SM,Black,2022-03-06,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2022,3,Sunday
910,Roadbike,636.0,2017.0,YZF,Black,2022-03-01,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
911,Moped,611.0,2007.0,LETS,Black,2022-02-25,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Friday
912,Roadbike,611.0,2018.0,GSX150,Blue,2022-04-01,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Friday
913,All Terrain Vehicle,518.0,2018.0,COMMANDER,Grey,2022-03-14,107,Can-Am,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Monday
914,Roadbike,550.0,2018.0,GLC,Black,2022-01-30,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Sunday
915,Roadbike,554.0,2013.0,GT250,Red,2022-03-08,102,Hyosung,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
916,Roadbike,611.0,2018.0,GSX150,Black,2022-02-13,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Sunday
917,Roadbike,565.0,2016.0,200,White,2022-03-11,107,KTM,Standard,Taranaki,New Zealand,"127,300",17.55,2022,3,Friday
918,Roadbike,636.0,2019.0,YZF,Black,2022-03-02,114,Yamaha,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Wednesday
919,Roadbike,550.0,2019.0,CB,Black,2022-02-04,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Friday
920,Roadbike,625.0,2019.0,SPEED TWIN,Silver,2022-02-07,102,Triumph,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Monday
921,Roadbike,611.0,2005.0,GN250,Black,2021-12-22,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2021,12,Wednesday
922,Moped,541.0,2017.0,CICLONE,Black,2021-12-19,104,Forza,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Sunday
923,Moped,585.0,2009.0,MOTO NZ50,Black,2021-12-28,102,Moped,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Tuesday
924,Moped,617.0,2018.0,ROMA,Black,2022-02-16,109,TNT Motor,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Wednesday
925,Roadbike,561.0,2018.0,EX,Black,2022-03-22,102,Kawasaki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
926,Roadbike,545.0,2006.0,SPORTSTER,Blue,2022-03-30,102,Harley Davidson,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
927,Moped,566.0,2016.0,LIKE,Red,2022-01-05,102,Kymco,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Wednesday
928,Moped,538.0,2018.0,ARIIC,Black,2021-10-30,114,Factory Built,Standard,Canterbury,New Zealand,"655,000",14.72,2021,10,Saturday
929,Moped,617.0,2018.0,OTTO,Black,2021-12-06,115,TNT Motor,Standard,Otago,New Zealand,"246,000",7.89,2021,12,Monday
930,Roadbike,636.0,2018.0,YZF,Blue,2022-01-02,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Sunday
931,Moped,541.0,2019.0,CICLONE,Black,2021-10-22,102,Forza,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
932,Roadbike,561.0,2019.0,EX,Black,2022-02-24,109,Kawasaki,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Thursday
933,Moped,611.0,2019.0,UZ50,Blue,2021-11-21,103,Suzuki,Standard,Waikato,New Zealand,"513,800",21.5,2021,11,Sunday
934,Moped,617.0,2019.0,ROMA,Black,2021-10-08,109,TNT Motor,Standard,Wellington,New Zealand,"543,500",67.52,2021,10,Friday
935,Trailer,623.0,2003.0,TAMDEM,Yellow,2021-11-14,102,Trailer,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Sunday
936,Roadbike,636.0,2015.0,YZF,Blue,2021-10-25,108,Yamaha,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2021,10,Monday
937,Moped,636.0,2015.0,YW50,Red,2021-10-12,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Tuesday
938,Roadbike,550.0,2015.0,NBC,Red,2022-02-02,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Wednesday
939,Roadbike,611.0,2015.0,GW250,Black,2022-03-11,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Friday
940,Moped,611.0,2015.0,UZ50,White,2022-03-29,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Tuesday
941,Roadbike,611.0,2006.0,GN250,Black,2021-11-05,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2021,11,Friday
942,Roadbike,629.0,1974.0,150,Blue,2022-03-27,102,Vespa,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
943,Moped,617.0,2016.0,ROMA,Red,2022-01-01,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Saturday
944,Roadbike,565.0,2016.0,RC,Black,2021-11-30,102,KTM,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Tuesday
945,Roadbike,554.0,2010.0,GT250,White,2022-02-18,106,Hyosung,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2022,2,Friday
946,Roadbike,512.0,2018.0,G310,Black,2022-01-13,102,BMW,Luxury,Auckland,New Zealand,"1,695,200",343.09,2022,1,Thursday
947,Roadbike,636.0,2017.0,WR250,Blue,2022-03-21,111,Yamaha,Standard,Nelson,New Zealand,"54,500",129.15,2022,3,Monday
948,Moped,541.0,2018.0,CICLONE,Red,2021-10-23,102,Forza,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Saturday
949,Roadbike,611.0,2019.0,GSX150,Red,2022-03-26,106,Suzuki,Standard,Hawke's Bay,New Zealand,"182,700",12.92,2022,3,Saturday
950,Moped,550.0,2015.0,TODAY,Blue,2022-02-12,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Saturday
951,Moped,611.0,2007.0,AZ50,Black,2021-12-16,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
952,Roadbike,536.0,2004.0,620 DARK,Black,2021-11-28,102,Ducati,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Sunday
953,Roadbike,561.0,2019.0,EX,Black,2021-12-05,104,Kawasaki,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Sunday
954,Roadbike,561.0,2019.0,EX,Green,2021-12-09,102,Kawasaki,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Thursday
955,Roadbike,545.0,2003.0,V-ROD,Silver,2021-10-16,102,Harley Davidson,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Saturday
956,Roadbike,505.0,2015.0,SR,Black,2022-02-28,102,Aprilia,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Monday
957,Roadbike,561.0,2019.0,EX,Green,2021-11-22,102,Kawasaki,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Monday
958,Moped,541.0,2019.0,CICLONE,Black,2022-02-26,114,Forza,Standard,Canterbury,New Zealand,"655,000",14.72,2022,2,Saturday
959,Moped,585.0,2016.0,PANTERA,Red,2021-10-08,102,Moped,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
960,Moped,538.0,2017.0,LINTEX,Blue,2022-03-11,114,Factory Built,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Friday
961,Moped,636.0,2009.0,JOG,Black,2022-01-12,107,Yamaha,Standard,Taranaki,New Zealand,"127,300",17.55,2022,1,Wednesday
962,Moped,502.0,2009.0,SF50,Red,2021-11-22,104,ADLY,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,11,Monday
963,Moped,550.0,2002.0,APE,White,2022-01-17,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Monday
964,Roadbike,611.0,2017.0,DR200,Black,2022-02-28,104,Suzuki,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,2,Monday
965,Roadbike,512.0,2017.0,G310,Blue,2022-03-30,102,BMW,Luxury,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
966,Moped,611.0,2007.0,LETS,Grey,2022-02-06,109,Suzuki,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Sunday
967,Moped,615.0,2017.0,TAPO,White,2022-04-04,102,TGB,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Monday
968,Roadbike,611.0,2018.0,GN125H,Black,2022-01-29,114,Suzuki,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Saturday
969,Roadbike,550.0,2018.0,GLC,Black,2022-03-04,102,Honda,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Friday
970,Roadbike,565.0,2006.0,SUPERDUKE,Orange,2022-03-24,102,KTM,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Thursday
971,Moped,617.0,2019.0,OTTO,Black,2022-03-28,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Monday
972,Roadbike,561.0,2019.0,EX,Green,2022-03-30,102,Kawasaki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
973,Roadbike,553.0,2019.0,401,Silver,2022-02-10,109,Husqvarna,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Thursday
974,Roadbike,625.0,2010.0,SPEEDMASTER,Black,2021-11-17,102,Triumph,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Wednesday
975,Roadbike,561.0,2014.0,ER,White,2022-03-20,102,Kawasaki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
976,Roadbike,545.0,2019.0,STREET,Black,2022-03-17,102,Harley Davidson,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Thursday
977,Moped,541.0,2019.0,CICLONE,Black,2022-02-08,102,Forza,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Tuesday
978,Moped,538.0,2020.0,ARIIC,Red,2021-11-16,114,Factory Built,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Tuesday
979,Roadbike,611.0,2013.0,GW250,Black,2021-10-29,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
980,Roadbike,505.0,2015.0,TUONO,Black,2022-02-05,109,Aprilia,Standard,Wellington,New Zealand,"543,500",67.52,2022,2,Saturday
981,Moped,538.0,2015.0,MOTUS,Black,2022-01-27,114,Factory Built,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Thursday
982,Moped,617.0,2016.0,ROMA,Black,2022-02-23,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Wednesday
983,Roadbike,636.0,2016.0,YZF,Red,2021-10-22,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
984,Roadbike,565.0,2016.0,200,White,2021-11-02,114,KTM,Standard,Canterbury,New Zealand,"655,000",14.72,2021,11,Tuesday
985,Roadbike,545.0,2007.0,FXD,Black,2021-11-16,102,Harley Davidson,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Tuesday
986,Roadbike,554.0,2008.0,GT,Black,2022-02-24,108,Hyosung,Standard,Manawatū-Whanganui,New Zealand,"258,200",11.62,2022,2,Thursday
987,Moped,550.0,1989.0,DJ-1,Black,2022-01-04,104,Honda,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2022,1,Tuesday
988,Roadbike,636.0,2017.0,MT-07,Blue,2022-03-13,102,Yamaha,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
989,Roadbike,611.0,2018.0,GSX150,Blue,2021-12-24,114,Suzuki,Standard,Canterbury,New Zealand,"655,000",14.72,2021,12,Friday
990,Moped,617.0,2018.0,ROMA,Black,2021-11-23,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Tuesday
991,Roadbike,611.0,2018.0,GSX150,Black,2022-02-27,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Sunday
992,Moped,585.0,2018.0,YIBEN,Red,2021-12-03,102,Moped,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Friday
993,Moped,594.0,2013.0,ZIP,Red,2021-12-07,102,Piaggio,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,12,Tuesday
994,Moped,617.0,2019.0,ROMA,Black,2022-03-13,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Sunday
995,Roadbike,611.0,2019.0,GSX150,Black,2021-11-18,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,11,Thursday
996,Moped,617.0,2019.0,OTTO,Black,2022-03-24,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Thursday
997,Roadbike,611.0,2019.0,GSX150,Black,2022-03-09,102,Suzuki,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,3,Wednesday
998,Trailer,514.0,2003.0,8X4 TANDEM,Silver,2022-03-31,114,Briford,Standard,Canterbury,New Zealand,"655,000",14.72,2022,3,Thursday
999,Moped,541.0,2015.0,CICLONE,Red,2021-10-29,102,Forza,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
1000,Moped,617.0,2015.0,ROMA,White,2022-02-19,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,2,Saturday
1001,Moped,550.0,1983.0,FC50 BEAT,Black,2022-01-04,114,Honda,Standard,Canterbury,New Zealand,"655,000",14.72,2022,1,Tuesday
1002,Moped,594.0,2016.0,ZIP,Red,2022-04-03,102,Piaggio,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,4,Sunday
1003,Moped,617.0,2016.0,ROMA,Black,2021-10-29,102,TNT Motor,Standard,Auckland,New Zealand,"1,695,200",343.09,2021,10,Friday
1004,Moped,611.0,2016.0,UZ50,Black,2021-12-17,104,Suzuki,Standard,Bay of Plenty,New Zealand,"347,700",28.8,2021,12,Friday
1005,Moped,585.0,2017.0,ZNEN,Black,2022-01-17,102,Moped,Standard,Auckland,New Zealand,"1,695,200",343.09,2022,1,Monday
